"","SURVEY_YEAR","est","lwr","upr","log_est","se","est.t","lwr.t","upr.t"
"16",1993,15154893.8542234,6202478.81188877,37028874.2127665,16.5338340644392,0.455811684808291,15154.8938542234,6202.47881188877,37028.8742127665
"17",1994,12386575.128137,4352990.04005468,35246403.5049931,16.3321237931287,0.533555855571957,12386.575128137,4352.99004005468,35246.4035049931
"18",1995,12009602.9551357,4171276.49135988,34577080.5264898,16.3012171339873,0.539542809133575,12009.6029551357,4171.27649135988,34577.0805264898
"19",1996,18760845.7794327,6453699.34326637,54537609.4606721,16.7472825847176,0.544458228407956,18760.8457794327,6453.69934326636,54537.6094606721
"20",1997,41799733.1745504,10435666.1865436,167427518.495807,17.5484005140906,0.708003099563879,41799.7331745504,10435.6661865436,167427.518495807
"21",1998,22080254.2719031,6263553.63163527,77837224.2634747,16.9101942952445,0.642836322701076,22080.2542719031,6263.55363163527,77837.2242634747
"22",1999,4526542.90341584,1121124.64048669,18275925.7236284,15.3254690501286,0.712067251433598,4526.54290341584,1121.12464048669,18275.9257236284
"23",2000,4073131.16745755,1209159.96550475,13720597.7543167,15.2199225902509,0.619647180632238,4073.13116745755,1209.15996550475,13720.5977543167
"24",2001,4518722.00074629,1522653.34832976,13410044.0802409,15.3237397686313,0.554997327664456,4518.72200074629,1522.65334832976,13410.0440802409
"25",2002,3162375.52795606,896504.194506712,11155127.9303473,14.9668340524943,0.643162737510975,3162.37552795606,896.504194506712,11155.1279303473
"26",2003,2162101.26674285,767115.896604187,6093840.45923772,14.5865911154659,0.528682134426187,2162.10126674285,767.115896604187,6093.84045923772
"27",2004,3021871.96519508,839527.158003779,10877206.3976409,14.9213870533445,0.653477797682924,3021.87196519508,839.527158003779,10877.2063976409
"28",2005,4886658.37637575,1120556.95149448,21310322.5637531,15.4020192692408,0.751382618796844,4886.65837637575,1120.55695149448,21310.3225637531
"29",2006,7101068.04667395,2276843.16262184,22146965.6897352,15.7757557598072,0.580344998714097,7101.06804667395,2276.84316262184,22146.9656897352
"30",2007,38501885.0950212,8168698.16910672,181472631.890905,17.4662177615664,0.791033744743551,38501.8850950212,8168.69816910672,181472.631890905
"31",2008,8806548.32556903,2866893.14952337,27052034.8564356,15.9910061306281,0.572595549917179,8806.54832556903,2866.89314952337,27052.0348564356
"32",2009,27212323.3165624,6434134.41364789,115090934.17669,17.119180491773,0.73575464928775,27212.3233165624,6434.13441364789,115090.93417669
"33",2010,43816257.1214674,12312639.0654824,155926310.998325,17.595515473638,0.647654051091501,43816.2571214674,12312.6390654824,155926.310998325
"34",2011,83557526.743292,19047103.7667884,366557580.666405,18.2410458956422,0.754411964998374,83557.526743292,19047.1037667884,366557.580666405
"35",2012,23535926.4051372,6409138.85517421,86429681.7817936,16.9740385949123,0.663687256126944,23535.9264051372,6409.13885517421,86429.6817817936
"36",2013,8384363.85999142,2043858.11619564,34394538.8281548,15.9418790839323,0.720181228811808,8384.36385999142,2043.85811619564,34394.5388281548
"37",2014,24294749.1212351,5843067.04883086,101014557.924994,17.005770799415,0.727056422523631,24294.7491212351,5843.06704883086,101014.557924994
"38",2015,33762373.0253981,7607740.51074405,149833952.761179,17.3348575162584,0.760310267335355,33762.3730253981,7607.74051074405,149833.952761179
"39",2016,11506584.1766658,2498283.42326104,52996981.1198887,16.258429966598,0.779256943158784,11506.5841766658,2498.28342326104,52996.9811198887
"40",2017,8401090.37998065,1625268.88337501,43425626.5498922,15.9438720625299,0.838121643426618,8401.09037998065,1625.26888337501,43425.6265498922
"41",2018,2191995.75694134,760449.3132699,6318429.53186217,14.6003229913462,0.540141686507616,2191.99575694134,760.4493132699,6318.42953186217
"42",2019,3709427.22439844,1314194.81315189,10470175.4986444,15.1263880357101,0.529424681896789,3709.42722439844,1314.19481315189,10470.1754986444
"44",2021,2050326.15887789,670469.68622473,6269988.70217365,14.5335094403509,0.570304188845964,2050.32615887789,670.46968622473,6269.98870217365
"45",2022,2709755.85905924,859223.908007425,8545824.60668963,14.8123690998896,0.586023151806207,2709.75585905924,859.223908007425,8545.82460668963
"46",2023,4673104.47493164,1140422.32170403,19148963.5181777,15.3573341785762,0.71961779925453,4673.10447493164,1140.42232170403,19148.9635181777
"47",2024,3742245.85323573,1049756.70786242,13340618.7559179,15.135196484683,0.648546354025713,3742.24585323573,1049.75670786242,13340.6187559179
