"","SURVEY_YEAR","est","lwr","upr","log_est","se","est.t","lwr.t","upr.t"
"35",2012,6422650.86328059,4018623.90694459,10264818.2728207,15.6753414974965,0.23923470579421,6422.65086328059,4018.62390694459,10264.8182728207
"36",2013,2757574.25199307,1646937.43252048,4617185.57432846,14.829861957034,0.262981330992033,2757.57425199307,1646.93743252048,4617.18557432846
"37",2014,5067455.06635514,3348826.99440367,7668088.22684525,15.4383492902448,0.211345005292134,5067.45506635514,3348.82699440367,7668.08822684525
"38",2015,4504030.81617629,2788864.33219275,7274033.86349579,15.3204832907357,0.244564835364056,4504.03081617629,2788.86433219275,7274.03386349579
"39",2016,3184337.86024033,1973617.34980529,5137777.90267215,14.9737549322015,0.24407402425407,3184.33786024033,1973.61734980529,5137.77790267215
"40",2017,1225523.89946775,648717.094534746,2315198.47529807,14.0188789835698,0.324560552002672,1225.52389946775,648.717094534746,2315.19847529807
"41",2018,1482861.08439212,835828.634710897,2630774.90323737,14.2094839447111,0.292507954524365,1482.86108439212,835.828634710897,2630.77490323737
"42",2019,2894116.76643974,1787043.0799419,4687022.91052767,14.8781905331273,0.245982903598785,2894.11676643974,1787.0430799419,4687.02291052767
"44",2021,1857837.66901892,1012017.16560288,3410575.35557661,14.4349238258732,0.309938213110547,1857.83766901892,1012.01716560288,3410.57535557661
"45",2022,2183903.15256936,1222829.11689781,3900326.63918074,14.5966242708021,0.295896554733306,2183.90315256936,1222.82911689781,3900.32663918074
"46",2023,1850110.83602562,1027720.62312754,3330584.23520088,14.4307561066251,0.299955606626576,1850.11083602562,1027.72062312754,3330.58423520088
"47",2024,1664977.20314771,850496.408320158,3259448.31733849,14.3253219894998,0.342734115019893,1664.97720314771,850.496408320158,3259.44831733849
