"","SURVEY_YEAR","est","lwr","upr","log_est","se","est.t","lwr.t","upr.t"
"28",2005,4886658.37011137,1120556.95113069,21310322.5160347,15.4020192679588,0.751382618308427,4886.65837011137,1120.55695113069,21310.3225160347
"29",2006,7101068.04616057,2276843.16381163,22146965.6749597,15.7757557597349,0.580344998410592,7101.06804616057,2276.84316381163,22146.9656749597
"30",2007,38501885.0377504,8168698.16417413,181472631.460611,17.4662177600789,0.791033744292705,38501.8850377504,8168.69816417413,181472.631460611
"31",2008,8806548.32704436,2866893.15107671,27052034.8508422,15.9910061307956,0.57259554972621,8806.54832704436,2866.89315107671,27052.0348508423
"32",2009,27212323.2960815,6434134.4141853,115090933.993835,17.1191804910204,0.735754648861131,27212.3232960815,6434.1344141853,115090.933993835
"33",2010,43816257.0804129,12312639.0623557,155926310.745726,17.595515472701,0.647654050743015,43816.2570804129,12312.6390623557,155926.310745726
"34",2011,83557526.654067,19047103.7588053,366557580.037201,18.2410458945744,0.7544119646674,83557.526654067,19047.1037588053,366557.580037201
"35",2012,23535926.3865981,6409138.85450637,86429681.6546389,16.9740385941246,0.663687255778216,23535.9263865981,6409.13885450637,86429.6816546389
"36",2013,8384363.85306997,2043858.11666959,34394538.7633924,15.9418790831068,0.720181228272305,8384.36385306997,2043.85811666959,34394.5387633924
"37",2014,24294749.1051271,5843067.04902917,101014557.787617,17.005770798752,0.727056422168033,24294.7491051271,5843.06704902917,101014.557787617
"38",2015,33762372.9823371,7607740.50586525,149833952.475066,17.334857514983,0.760310267011819,33762.3729823371,7607.74050586525,149833.952475066
"39",2016,11506584.1627907,2498283.42271299,52996981.0037032,16.2584299653922,0.779256942655476,11506.5841627907,2498.28342271299,52996.9810037032
"40",2017,8401090.3626738,1625268.88156703,43425626.4192798,15.9438720604698,0.838121642943113,8401.0903626738,1625.26888156703,43425.6264192798
"41",2018,2191995.76053004,760449.314279206,6318429.54416488,14.6003229929834,0.540141686665748,2191.99576053004,760.449314279206,6318.42954416488
"42",2019,3709427.23025081,1314194.81482989,10470175.5183133,15.1263880372878,0.529424682050294,3709.42723025081,1314.19481482989,10470.1755183133
"44",2021,2050326.15911939,670469.68647479,6269988.70131217,14.5335094404687,0.570304188715767,2050.32615911939,670.46968647479,6269.98870131217
"45",2022,2709755.85854574,859223.908182327,8545824.60171119,14.8123690997001,0.586023151605664,2709.75585854574,859.223908182327,8545.82460171119
"46",2023,4673104.47111859,1140422.32165248,19148963.4877939,15.3573341777602,0.719617798861282,4673.10447111859,1140.42232165248,19148.9634877939
"47",2024,3742245.85292125,1049756.70823842,13340618.7488974,15.135196484599,0.64854635380009,3742.24585292125,1049.75670823842,13340.6187488974
